store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
86930,Bún Cá Cô Minh - Tạ Quang Bửu,"Số 3 Ngõ 40/2 Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.00382042,105.8466873,Phường Bách Khoa,Quận Hai Bà Trưng,Hà Nội,noodle_rice_fastcasual,active,07:00,21:00,40000,4.31,13,Bún Cá Cô Minh,Bún Cá Cô Minh - Tạ Quang Bửu,"Số 3 Ngõ 40/2 Tạ Quang Bửu, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","3 Ngh. 40/2 P. Tạ Quang Bửu, Bách Khoa, Bạch Mai, Hà Nội 100000, Việt Nam",21.0040943,105.8465573,4.2,5,,,ChIJfyn8ZwCtNTERx5svG5uV0as,0x3135ad0067fc297f:0xabd1959b1b2f9bc7,,,,direct_id,high,
