store_id,tag_type,tag_value,source_name
32441,crowd,nhom,google
32441,crowd,sinh_vien,google
32441,popular_for,bua_toi,google
32441,popular_for,an_toi_mot_minh,google
32441,dining_time_or_option,bua_trua,google
32441,dining_time_or_option,bua_toi,google
32441,dining_time_or_option,dich_vu_an_uong,google
32441,dining_time_or_option,phuc_vu_tai_ban,google
32441,atmosphere,am_cung,google
32441,atmosphere,thong_thuong,google
