store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
32441,Mì Cay Seoul - Trần Đại Nghĩa,"91 Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội",21.00428963,105.8455582,Bách Khoa,Hai Bà Trưng,Hà Nội,noodle_rice_fastcasual,active,09:00,22:30,33000,4.45,20,Mì Cay SEOUL Trần Đại Nghĩa,Mì Cay Seoul - Trần Đại Nghĩa,"91 Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội","223 Trần Đại Nghĩa, Đồng Tâm, Bạch Mai, Hà Nội 10000, Việt Nam",20.9980989,105.84599639999999,2.4,268,+84 981 997 983,https://micayseoul.com/,ChIJQx4DbPStNTERHGh4b_1WM0s,0x3135adf46c031e43:0x4b3356fd6f78681c,Đang mở cửa · Đóng cửa vào 22:00,08:00,22:00,direct_id,high,
