review_id,store_id,source_name,rated_at,rating_5,review_text,is_promo,reviewer,raw_rating_scale,sentiment
foody_3358903,32441,foody,2019-10-29 00:00:00,3.9,"Mì Cay Seoul - Trần Đại Nghĩa Mì Cay Seoul - 91 Trần Đại Nghĩa. Trời lạnh rồi, đi làm 1 bát mì cay cho ấm bụng nào. Mặc dù đòi đi ăn mì cay nhưng mình chỉ ăn được mức độ cay thấp nhất, thế mà nước mắt nước mùi chảy tèm lem rồi ))) Cay thực sự luôn huhu 1 tô mì có tôm, xúc xích, chả viên, rau bắp cải tím. Mì thấy tôm không được tươi cho lắm, còn lại thì tạm ổn, nước mì ăn vừa miệng, chỉ do mình không ăn được cay nên phải bỏ dở lại thôi :(( Ngoài ra quán còn bán cả các món ăn vặt nữa đó. Không gian quán sạch sẽ, phục vụ nhanh.",0,Giang Vũ,10,neutral
foody_3168684,32441,foody,2019-09-27 00:00:00,1.6,"Khuyến mãi là để lấy khách hàng, khách hàng thấy ngon sẽ quay lại. Mà nhà hàng làm ăn vậy thì quá chán. Hôm nay thèm kim chi, nhắc lại là thèm kim chi nha. T đặt thêm 15k kim chi bình thường ở chỗ khác 10k đã nhiều hơn thế này rồi. Tớ đặt một suất thập cẩm 57k, ko có nấm kim, ko mọc, ko nấm nâu, bình thường tớ ăn có 1 cái nấm nâu nâu người ta khứa ra làm 4 ấy, trong mì có 1 con tôm, 1 râu mực, 1 miếng xúc xích, 3 ""sợi thịt bò"" với 2 viên chả rau, cải tím. Chốt lại là chẳng qua gần t đặt thử chứ nghe review đã thấy chê rồi, chê toàn tập, giá ở trên là đã km.",1,Linhtrn4169,10,negative
foody_3043465,32441,foody,2019-09-02 00:00:00,1.7,"Mì Cay Seoul - Trần Đại Nghĩa -Mình gọi mì bạch tuộc sau đó gọi mì hải sản. Ngồi ăn chờ Mì nửa tiếng không thấy, Bát mì hải sản mình oder ra có 2 con tôm, không hề có rau,nấm kim châm còn nguyên k hề xé ra. Không có thêm rau. Mình ăn được thêm 2 miếng mực. 5-6 viên hải sản. Bát mì 45K đây các bạn ạ.",0,Hà Linh,10,negative
foody_2742964,32441,foody,2019-06-23 00:00:00,0.9,"Đợi mì 20p không có! Món làm lâu mình đợi được, nhưng mà quên ko làm món của khách là điều ko chấp nhận đc, trong khi quán ko hề đông. Mình đến trc rất nhiều ng. Bạn nữ nhân viên đã xác nhận món của mình nhưng 20p ko có mì, bao ng đến sau thì có mì. Hỏi thì ngơ ngơ, xong thì xin lỗi còn cừoi cười, bạn nữ nhân viên phục vụ rất thiếu thái độ chân thành với khách. Mong chủ quán xem xét. Mì thì tạm được chứ ko ngon ( hay do làm cho mình gấp quá nên ko đc ngon?). K bao giờ đến lần sau!",0,Thanh Trang,10,negative
google_32441_0,32441,google,,1.0,Thái độ nhân viên không tốt chút nào cả. Khi bước vào thay vì hỏi các bạn/ các chị đi bao nhiêu người ạ thì nhận được câu “ mấy người”. Thay vì nhà mình ngồi bàn này nhé ạ thì nhận câu “ ngồi đây”. Ý là bỏ tiền ra đi ăn chứ có đi xin đâu mà nói như vậy. Chưa vậy mặt nhân viên không tươi mà còn hằm hằm khó chịu với khách. Đứng quầy ăn nhồm nhoàm. Chưa kể hộp giấy và đũa mỡ bàn thì bẩn. Cốc trà chanh là cốc dùng lại đồ nhựa mà dùng lại xin mời các bạn tưởng tượng hộ mình với. Bàn đến sau có đồ trước bàn đến trước chưa có đồ nchung là tệ,0,Bảo Ngọc Dương,5,negative
google_32441_1,32441,google,,5.0,"_ Không gian quán : sạch sẽ thoáng mát
_ Phục vụ : trộm vía những lần mình đi ăn chưa gặp nhân viên thái độ bao giờ lần gần đây nhất thì mình thấy có vẻ quán đã thay mới nhân viên hầu như là nam lên phục vụ cũng ok
_ thời gian chờ đồ : mì cay thì khá nhanh khoảng 10-15p còn nếu order lẩu thì lâu cực lâu =)))
_ Đồ ăn : mình thấy khá ngon nước dùng hợp khẩu vị ko bị ngọt chua cay vừa phải
Mình có thử ở 1 cơ sở seoul khác mình ko nhớ nhưng mình thấy quán này ngon hơn hẳn mà feedback trên gg thấp quá mình cũng không ngờ
_ Nước ở đây không đặc sặc trà chanh thì hay bị chát trà đào ko rõ vị ko ngon lắm nhưng siêu recomment trà thái ngon mà đi cùng mì cay siu hợp
_ Lưu ý : mình thấy page ko xử lí hay rep complain của khách mà chỉ trả lời tự động =))) khách sau ngta thấy cũng k muốn đến vì chủ cũng chẳng giải quyết vấn đề cho khách
《 BONUS : Mình thấy hầu như mn đểu phản ánh về nhân viên nma lần gần đây mình đi thì thấy hầu như đã thay mới hoàn toàn 》",0,Hạnh Minh,5,positive
google_32441_2,32441,google,,1.0,K phán xét về đồ ăn vì khẩu vị khác nhau nhưng mà khi order thái độ nhân viên k nhiệt tình và cốc nhựa logo của quán bị mờ ( mình nghĩ do rửa lại nhiều lần ) phần xung quanh bát ăn thì khá là mỡ và đặc biệt về phần đồ uống ban đầu mk order 2 cốc thì vị khá ổn nhưng khi về sau mk có order thêm 1 cốc nữa thì vị quá là đậm. Pha đồ uống kco trách nhiệm,0,Trần Gia Bảo,5,negative
google_32441_3,32441,google,,1.0,"Đồ ăn có sạn và bìa giấy, nhai phải vướng tầm 2-3 miếng trong đồ ăn, mình hỏi nhân viên thì nhân viên bảo chắc bị lẫn rồi lùi lùi lẩn lẩn, không có 1 câu xin lỗi (ở tầng 3 tầm 21h tối 18/01) nói chung chán",0,11A09 Nguyễn Ngọc Minh Châu,5,negative
google_32441_4,32441,google,,1.0,"gọi lẩu mà được lèo tèo vài miếng thịt, lên đồ sai hỏi nhân viên mà còn tỏ ra khó chịu, không hiểu khó chịu cái gì ???",0,Anh Viet,5,negative
google_32441_5,32441,google,,1.0,Đồ ăn ít lèo tèo. Gọi bò mỹ cuộn kim châm thì mang nguyên bò ra bảo đổi thì kêu không có trong menu nhưng trong menu là có,0,Le Tran,5,negative
google_32441_6,32441,google,,1.0,"Chỉ vì trẻ con, tuổi thành niên nhìn trẻ mà bỏ qua, lơ đễnh bàn rất bẩn không dọn dẹp để mình tự dọn, lúc gọi đồ thì mất tập trung, cười đùa phải nhắc 3 lần đồ, phục vụ quên lên quên xuống, ăn xong chưa thấy mang lên, không phải mình là người lớn đến thì các bạn nhỏ đã phải chịu uất ức. Đồ ăn lên rất chậm, hơn 30 phút nhắc mới chịu lên món, chất lượng chưa bàn nhưng thấy thời gian đợi lâu hơn thời gian ăn laf vấn đề rồi. Mình không bao giờ sử dụng dịch vụ tại đây nữa!",0,Trường An Trần Doãn,5,negative
google_32441_7,32441,google,,4.0,"Đồ ăn khá ngonnn và vừa miệng, quán đông nhưng cũng kh quá ồn và khó chịu. Mì cay vừa miệng nhưng hơi nồng và hắc mùi bột ớt.",0,Lê Quân,5,positive
