store_id,category_type,category_value,source_name
5117,primary,cafe_tea,befood
5117,place_type,quan_ca_phe,google
5117,offering,ca_phe,google
5117,offering,nha_hang_thuc_an_nhanh,google
5117,highlight,ca_phe_ngon,google
5117,highlight,mon_trang_mieng_ngon,google
5117,highlight,nhieu_tra_ngon,google
