store_id,tag_type,tag_value,source_name
5117,crowd,du_khach,google
5117,crowd,nhom,google
5117,crowd,sinh_vien,google
5117,popular_for,phu_hop_đe_lam_viec_tren_may_tinh_xach_tay,google
5117,dining_time_or_option,bua_sang,google
5117,dining_time_or_option,bua_nua_buoi,google
5117,dining_time_or_option,dich_vu_an_uong,google
5117,dining_time_or_option,mon_trang_mieng,google
5117,dining_time_or_option,phuc_vu_tai_ban,google
5117,atmosphere,am_cung,google
5117,atmosphere,thong_thuong,google
