store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
5117,Phúc Long - Tạ Quang Bửu,"69 Phố Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội, Việt Nam",21.00653076,105.8454971,Bách Khoa,Hai Bà Trưng,Việt Nam,cafe_tea,active,07:30,21:30,50000,4.95,20,Phuc Long Coffee & Tea,Phúc Long - Tạ Quang Bửu,"69 Phố Trần Đại Nghĩa, Bách Khoa, Hai Bà Trưng, Hà Nội, Việt Nam","69 Trần Đại Nghĩa, Bách Khoa, Bạch Mai, Hà Nội, Việt Nam",21.006513299999998,105.8454852,3.6,613,+84 24 3943 2222,,ChIJG4MNTRKtNTERMdX9_nZCRnY,0x3135ad124d0d831b:0x76464276fefdd531,Đang mở cửa · Đóng cửa vào 22:30,07:30,22:30,direct_id,high,
