query_node_id,user_id,time_query,query_lat,query_lng,area_id,query_location_hint,time_slot_id,term,desired_price_range_id,preferred_aspects,raw_preferred_aspects,distance_tolerance_m,store_node_id,store_id,store_name,rank,relevance_score,relevance_weight,distance_m,rating,review_count,median_price,latitude,longitude,is_closed,reason,raw_query,normalized_query,semantic_chunks_json,label_source,clicked,created_at
query:34cf97f9-f288-4dd3-9f12-b0d630cba087,,2026-06-02T13:11:51+00:00,,,bach khoa,bach khoa,,com ga,under_50k,distance,distance,,store:36034,36034,Bảo An Quán - Bánh Cuốn Phủ Lý - Trương Định,1,,,,4.6,98.0,,,,,"[{'source': 'menu', 'source_record_id': '2444195', 'field': 'menu_items', 'value': '1 suât bánh cuốn phủ lý'}, {'source': 'menu', 'source_record_id': '2444196', 'field': 'menu_items', 'value': '1 suất bún chả'}, {'source': 'menu', 'source_record_id': '2444199', 'field': 'menu_items', 'value': '1 thịt nướng'}, {'source': 'review', 'source_record_id': 'tu_0c96fee6026f690f', 'field': 'text_units', 'value': 'Tên quán: Bảo An Quán - Bánh Cuốn Phủ Lý - Trương Định\nNguồn: befood_comment\nRating người ",toi muon an com ga gan Bach Khoa gia duoi 50k,,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:11:51+00:00
query:34cf97f9-f288-4dd3-9f12-b0d630cba087,,2026-06-02T13:11:51+00:00,,,bach khoa,bach khoa,,com ga,under_50k,distance,distance,,store:21224,21224,Phở Cồ Gia Truyền - Phở Bò & Cơm Rang,2,,,,4.7,174.0,,,,,"[{'source': 'menu', 'source_record_id': '684101', 'field': 'menu_items', 'value': 'Phở Chín'}, {'source': 'menu', 'source_record_id': '684102', 'field': 'menu_items', 'value': 'Phở Xào'}, {'source': 'menu', 'source_record_id': '684103', 'field': 'menu_items', 'value': 'Phở Tái Chín'}, {'source': 'review', 'source_record_id': 'tu_81e6dee6d74d0104', 'field': 'text_units', 'value': 'Tên quán: Phở Cồ Gia Truyền - Phở Bò & Cơm Rang\nNguồn: befood_comment\nRating người dùng: 4.7\nSentiment tổng hợp: n",toi muon an com ga gan Bach Khoa gia duoi 50k,,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:11:51+00:00
query:34cf97f9-f288-4dd3-9f12-b0d630cba087,,2026-06-02T13:11:51+00:00,,,bach khoa,bach khoa,,com ga,under_50k,distance,distance,,store:69613,69613,Bánh Cuốn Nóng Gia Truyền - Đội Cấn,3,,,,4.5,77.0,,,,,"[{'source': 'menu', 'source_record_id': '5397644', 'field': 'menu_items', 'value': 'Bánh cuốn chả quế'}, {'source': 'menu', 'source_record_id': '5397645', 'field': 'menu_items', 'value': 'Bánh cuốn chả nướng'}, {'source': 'menu', 'source_record_id': '5397646', 'field': 'menu_items', 'value': 'Bánh cuốn trứng - chả quế'}, {'source': 'review', 'source_record_id': 'tu_099f7ca257ea665d', 'field': 'text_units', 'value': 'Tên quán: Bánh Cuốn Nóng Gia Truyền - Đội Cấn\nNguồn: befood_comment\nRating ngư",toi muon an com ga gan Bach Khoa gia duoi 50k,,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:11:51+00:00
query:34cf97f9-f288-4dd3-9f12-b0d630cba087,,2026-06-02T13:11:51+00:00,,,bach khoa,bach khoa,,com ga,under_50k,distance,distance,,store:95450,95450,Hương Hội An - Cơm Gà Hội An - Thanh Nhàn,4,,,,4.0,23.0,,,,,"[{'source': 'menu', 'source_record_id': '7503266', 'field': 'menu_items', 'value': 'Bánh tráng cuốn xá xíu'}, {'source': 'menu', 'source_record_id': '7503267', 'field': 'menu_items', 'value': 'Nem gà nấm sốt chanh leo'}, {'source': 'menu', 'source_record_id': '11631684', 'field': 'menu_items', 'value': 'Gỏi Chân Gà Rút Xương'}, {'source': 'review', 'source_record_id': 'tu_0b8fd60cb39380e9', 'field': 'text_units', 'value': 'Tên quán: Hương Hội An - Cơm Gà Hội An - Thanh Nhàn\nNguồn: befood_commen",toi muon an com ga gan Bach Khoa gia duoi 50k,,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:11:51+00:00
query:34cf97f9-f288-4dd3-9f12-b0d630cba087,,2026-06-02T13:11:51+00:00,,,bach khoa,bach khoa,,com ga,under_50k,distance,distance,,store:40980,40980,Cơm Thố Bách Khoa - Lương Định Của,5,,,,4.8,310.0,,,,,"[{'source': 'menu', 'source_record_id': '9219335', 'field': 'menu_items', 'value': 'Cơm thố Gà - Trứng'}, {'source': 'menu', 'source_record_id': '2965481', 'field': 'menu_items', 'value': 'CƠM THỐ ĐẶC BIỆT'}, {'source': 'menu', 'source_record_id': '6410385', 'field': 'menu_items', 'value': 'CƠM THỐ MIX 2 vị'}, {'source': 'review', 'source_record_id': 'tu_c6fcefdfcd9d111c', 'field': 'text_units', 'value': 'Tên quán: Cơm Thố Bách Khoa - Lương Định Của\nNguồn: befood_comment\nRating người dùng: 4.8",toi muon an com ga gan Bach Khoa gia duoi 50k,,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:11:51+00:00
query:f29d7ecf-5207-49c4-a727-cc4133a6da67,,2026-06-02T13:20:53+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:116156,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,1,,,,4.0,10.0,,,,,"[{'source': 'menu', 'source_record_id': '9774862', 'field': 'menu_items', 'value': 'Bánh cuốn Cao Bằng'}, {'source': 'menu', 'source_record_id': '9774868', 'field': 'menu_items', 'value': 'Bánh cuốn chấm'}, {'source': 'menu', 'source_record_id': '9774875', 'field': 'menu_items', 'value': 'Phở vịt quay măng'}, {'source': 'review', 'source_record_id': 'tu_69f1e84d1d3282f6', 'field': 'text_units', 'value': 'Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công\nNguồn: befood_comment\nRating người","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:20:53+00:00
query:f29d7ecf-5207-49c4-a727-cc4133a6da67,,2026-06-02T13:20:53+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,2,,,,4.8,314.0,,,,,"[{'source': 'menu', 'source_record_id': '744806', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng Giò Cao Bằng'}, {'source': 'menu', 'source_record_id': '744811', 'field': 'menu_items', 'value': 'Bánh Vàng'}, {'source': 'menu', 'source_record_id': '744814', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng'}, {'source': 'review', 'source_record_id': 'tu_91c5da78638b0beb', 'field': 'text_units', 'value': 'Tên quán: Bánh Cuốn Cao Bằng - Thể Giao\nNguồn: befood_comment\nRating người dùng: 4.8\nSent","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:20:53+00:00
query:f29d7ecf-5207-49c4-a727-cc4133a6da67,,2026-06-02T13:20:53+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:40980,40980,Cơm Thố Bách Khoa - Lương Định Của,3,,,,4.8,310.0,,,,,"[{'source': 'menu', 'source_record_id': '9219335', 'field': 'menu_items', 'value': 'Cơm thố Gà - Trứng'}, {'source': 'menu', 'source_record_id': '2965481', 'field': 'menu_items', 'value': 'CƠM THỐ ĐẶC BIỆT'}, {'source': 'menu', 'source_record_id': '6410385', 'field': 'menu_items', 'value': 'CƠM THỐ MIX 2 vị'}, {'source': 'review', 'source_record_id': 'tu_c6fcefdfcd9d111c', 'field': 'text_units', 'value': 'Tên quán: Cơm Thố Bách Khoa - Lương Định Của\nNguồn: befood_comment\nRating người dùng: 4.8","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:20:53+00:00
query:f29d7ecf-5207-49c4-a727-cc4133a6da67,,2026-06-02T13:20:53+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:97742,97742,"NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây Sơn",4,,,,4.3,11.0,,,,,"[{'source': 'menu', 'source_record_id': '7670605', 'field': 'menu_items', 'value': 'Cơm thịt lợn mường xào xả ớt'}, {'source': 'menu', 'source_record_id': '9050411', 'field': 'menu_items', 'value': 'Cơm thịt kho tàu - trứng cút'}, {'source': 'menu', 'source_record_id': '9050419', 'field': 'menu_items', 'value': 'Cơm chả lá lốt vị nhà làm'}, {'source': 'review', 'source_record_id': 'tu_037157be32ed104c', 'field': 'text_units', 'value': 'Tên quán: NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây S","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:20:53+00:00
query:f29d7ecf-5207-49c4-a727-cc4133a6da67,,2026-06-02T13:20:53+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:111742,111742,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,5,,,,5.0,26.0,,,,,"[{'source': 'menu', 'source_record_id': '9359634', 'field': 'menu_items', 'value': 'Cháo cao lớn Ghẹ hấp quinoa'}, {'source': 'menu', 'source_record_id': '9359641', 'field': 'menu_items', 'value': 'Cháo tăng cân Sườn hầm sen dừa'}, {'source': 'menu', 'source_record_id': '9359650', 'field': 'menu_items', 'value': 'Cháo tiêu hoá Gà tiềm sen táo đỏ'}, {'source': 'review', 'source_record_id': 'tu_9fdbf090d288e2f7', 'field': 'text_units', 'value': 'Tên quán: Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 ","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:20:53+00:00
query:335c54ae-1da4-46c6-a52f-07eb25873d10,,2026-06-02T13:22:44+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:116156,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,1,,,,4.0,10.0,,,,,"[{'source': 'menu', 'source_record_id': '9774862', 'field': 'menu_items', 'value': 'Bánh cuốn Cao Bằng'}, {'source': 'menu', 'source_record_id': '9774868', 'field': 'menu_items', 'value': 'Bánh cuốn chấm'}, {'source': 'menu', 'source_record_id': '9774875', 'field': 'menu_items', 'value': 'Phở vịt quay măng'}, {'source': 'review', 'source_record_id': 'tu_69f1e84d1d3282f6', 'field': 'text_units', 'value': 'Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công\nNguồn: befood_comment\nRating người","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:44+00:00
query:335c54ae-1da4-46c6-a52f-07eb25873d10,,2026-06-02T13:22:44+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,2,,,,4.8,314.0,,,,,"[{'source': 'menu', 'source_record_id': '744806', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng Giò Cao Bằng'}, {'source': 'menu', 'source_record_id': '744811', 'field': 'menu_items', 'value': 'Bánh Vàng'}, {'source': 'menu', 'source_record_id': '744814', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng'}, {'source': 'review', 'source_record_id': 'tu_91c5da78638b0beb', 'field': 'text_units', 'value': 'Tên quán: Bánh Cuốn Cao Bằng - Thể Giao\nNguồn: befood_comment\nRating người dùng: 4.8\nSent","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:44+00:00
query:335c54ae-1da4-46c6-a52f-07eb25873d10,,2026-06-02T13:22:44+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:40980,40980,Cơm Thố Bách Khoa - Lương Định Của,3,,,,4.8,310.0,,,,,"[{'source': 'menu', 'source_record_id': '9219335', 'field': 'menu_items', 'value': 'Cơm thố Gà - Trứng'}, {'source': 'menu', 'source_record_id': '2965481', 'field': 'menu_items', 'value': 'CƠM THỐ ĐẶC BIỆT'}, {'source': 'menu', 'source_record_id': '6410385', 'field': 'menu_items', 'value': 'CƠM THỐ MIX 2 vị'}, {'source': 'review', 'source_record_id': 'tu_c6fcefdfcd9d111c', 'field': 'text_units', 'value': 'Tên quán: Cơm Thố Bách Khoa - Lương Định Của\nNguồn: befood_comment\nRating người dùng: 4.8","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:44+00:00
query:335c54ae-1da4-46c6-a52f-07eb25873d10,,2026-06-02T13:22:44+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:97742,97742,"NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây Sơn",4,,,,4.3,11.0,,,,,"[{'source': 'menu', 'source_record_id': '7670605', 'field': 'menu_items', 'value': 'Cơm thịt lợn mường xào xả ớt'}, {'source': 'menu', 'source_record_id': '9050411', 'field': 'menu_items', 'value': 'Cơm thịt kho tàu - trứng cút'}, {'source': 'menu', 'source_record_id': '9050419', 'field': 'menu_items', 'value': 'Cơm chả lá lốt vị nhà làm'}, {'source': 'review', 'source_record_id': 'tu_037157be32ed104c', 'field': 'text_units', 'value': 'Tên quán: NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây S","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:44+00:00
query:335c54ae-1da4-46c6-a52f-07eb25873d10,,2026-06-02T13:22:44+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:111742,111742,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,5,,,,5.0,26.0,,,,,"[{'source': 'menu', 'source_record_id': '9359634', 'field': 'menu_items', 'value': 'Cháo cao lớn Ghẹ hấp quinoa'}, {'source': 'menu', 'source_record_id': '9359641', 'field': 'menu_items', 'value': 'Cháo tăng cân Sườn hầm sen dừa'}, {'source': 'menu', 'source_record_id': '9359650', 'field': 'menu_items', 'value': 'Cháo tiêu hoá Gà tiềm sen táo đỏ'}, {'source': 'review', 'source_record_id': 'tu_9fdbf090d288e2f7', 'field': 'text_units', 'value': 'Tên quán: Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 ","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:44+00:00
query:5fcb00ed-2ecb-4e43-a9d9-d549e1351656,,2026-06-02T13:22:47+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:116156,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,1,,,,4.0,10.0,,,,,"[{'source': 'menu', 'source_record_id': '9774862', 'field': 'menu_items', 'value': 'Bánh cuốn Cao Bằng'}, {'source': 'menu', 'source_record_id': '9774868', 'field': 'menu_items', 'value': 'Bánh cuốn chấm'}, {'source': 'menu', 'source_record_id': '9774875', 'field': 'menu_items', 'value': 'Phở vịt quay măng'}, {'source': 'review', 'source_record_id': 'tu_69f1e84d1d3282f6', 'field': 'text_units', 'value': 'Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công\nNguồn: befood_comment\nRating người","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:47+00:00
query:5fcb00ed-2ecb-4e43-a9d9-d549e1351656,,2026-06-02T13:22:47+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,2,,,,4.8,314.0,,,,,"[{'source': 'menu', 'source_record_id': '744806', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng Giò Cao Bằng'}, {'source': 'menu', 'source_record_id': '744811', 'field': 'menu_items', 'value': 'Bánh Vàng'}, {'source': 'menu', 'source_record_id': '744814', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng'}, {'source': 'review', 'source_record_id': 'tu_91c5da78638b0beb', 'field': 'text_units', 'value': 'Tên quán: Bánh Cuốn Cao Bằng - Thể Giao\nNguồn: befood_comment\nRating người dùng: 4.8\nSent","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:47+00:00
query:5fcb00ed-2ecb-4e43-a9d9-d549e1351656,,2026-06-02T13:22:47+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:40980,40980,Cơm Thố Bách Khoa - Lương Định Của,3,,,,4.8,310.0,,,,,"[{'source': 'menu', 'source_record_id': '9219335', 'field': 'menu_items', 'value': 'Cơm thố Gà - Trứng'}, {'source': 'menu', 'source_record_id': '2965481', 'field': 'menu_items', 'value': 'CƠM THỐ ĐẶC BIỆT'}, {'source': 'menu', 'source_record_id': '6410385', 'field': 'menu_items', 'value': 'CƠM THỐ MIX 2 vị'}, {'source': 'review', 'source_record_id': 'tu_c6fcefdfcd9d111c', 'field': 'text_units', 'value': 'Tên quán: Cơm Thố Bách Khoa - Lương Định Của\nNguồn: befood_comment\nRating người dùng: 4.8","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:47+00:00
query:5fcb00ed-2ecb-4e43-a9d9-d549e1351656,,2026-06-02T13:22:47+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:97742,97742,"NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây Sơn",4,,,,4.3,11.0,,,,,"[{'source': 'menu', 'source_record_id': '7670605', 'field': 'menu_items', 'value': 'Cơm thịt lợn mường xào xả ớt'}, {'source': 'menu', 'source_record_id': '9050411', 'field': 'menu_items', 'value': 'Cơm thịt kho tàu - trứng cút'}, {'source': 'menu', 'source_record_id': '9050419', 'field': 'menu_items', 'value': 'Cơm chả lá lốt vị nhà làm'}, {'source': 'review', 'source_record_id': 'tu_037157be32ed104c', 'field': 'text_units', 'value': 'Tên quán: NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây S","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:47+00:00
query:5fcb00ed-2ecb-4e43-a9d9-d549e1351656,,2026-06-02T13:22:47+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:111742,111742,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,5,,,,5.0,26.0,,,,,"[{'source': 'menu', 'source_record_id': '9359634', 'field': 'menu_items', 'value': 'Cháo cao lớn Ghẹ hấp quinoa'}, {'source': 'menu', 'source_record_id': '9359641', 'field': 'menu_items', 'value': 'Cháo tăng cân Sườn hầm sen dừa'}, {'source': 'menu', 'source_record_id': '9359650', 'field': 'menu_items', 'value': 'Cháo tiêu hoá Gà tiềm sen táo đỏ'}, {'source': 'review', 'source_record_id': 'tu_9fdbf090d288e2f7', 'field': 'text_units', 'value': 'Tên quán: Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 ","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:22:47+00:00
query:c964e0ee-9bc0-4311-802d-240924919cd8,,2026-06-02T13:23:02+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:116156,116156,Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công,1,,,,4.0,10.0,,,,,"[{'source': 'menu', 'source_record_id': '9774862', 'field': 'menu_items', 'value': 'Bánh cuốn Cao Bằng'}, {'source': 'menu', 'source_record_id': '9774868', 'field': 'menu_items', 'value': 'Bánh cuốn chấm'}, {'source': 'menu', 'source_record_id': '9774875', 'field': 'menu_items', 'value': 'Phở vịt quay măng'}, {'source': 'review', 'source_record_id': 'tu_69f1e84d1d3282f6', 'field': 'text_units', 'value': 'Tên quán: Phở Vịt Quay & Bánh Cuốn Cao Bằng - Định Công\nNguồn: befood_comment\nRating người","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:23:02+00:00
query:c964e0ee-9bc0-4311-802d-240924919cd8,,2026-06-02T13:23:02+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:22815,22815,Bánh Cuốn Cao Bằng - Thể Giao,2,,,,4.8,314.0,,,,,"[{'source': 'menu', 'source_record_id': '744806', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng Giò Cao Bằng'}, {'source': 'menu', 'source_record_id': '744811', 'field': 'menu_items', 'value': 'Bánh Vàng'}, {'source': 'menu', 'source_record_id': '744814', 'field': 'menu_items', 'value': 'Bánh Cuốn Trứng'}, {'source': 'review', 'source_record_id': 'tu_91c5da78638b0beb', 'field': 'text_units', 'value': 'Tên quán: Bánh Cuốn Cao Bằng - Thể Giao\nNguồn: befood_comment\nRating người dùng: 4.8\nSent","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:23:02+00:00
query:c964e0ee-9bc0-4311-802d-240924919cd8,,2026-06-02T13:23:02+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:40980,40980,Cơm Thố Bách Khoa - Lương Định Của,3,,,,4.8,310.0,,,,,"[{'source': 'menu', 'source_record_id': '9219335', 'field': 'menu_items', 'value': 'Cơm thố Gà - Trứng'}, {'source': 'menu', 'source_record_id': '2965481', 'field': 'menu_items', 'value': 'CƠM THỐ ĐẶC BIỆT'}, {'source': 'menu', 'source_record_id': '6410385', 'field': 'menu_items', 'value': 'CƠM THỐ MIX 2 vị'}, {'source': 'review', 'source_record_id': 'tu_c6fcefdfcd9d111c', 'field': 'text_units', 'value': 'Tên quán: Cơm Thố Bách Khoa - Lương Định Của\nNguồn: befood_comment\nRating người dùng: 4.8","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:23:02+00:00
query:c964e0ee-9bc0-4311-802d-240924919cd8,,2026-06-02T13:23:02+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:97742,97742,"NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây Sơn",4,,,,4.3,11.0,,,,,"[{'source': 'menu', 'source_record_id': '7670605', 'field': 'menu_items', 'value': 'Cơm thịt lợn mường xào xả ớt'}, {'source': 'menu', 'source_record_id': '9050411', 'field': 'menu_items', 'value': 'Cơm thịt kho tàu - trứng cút'}, {'source': 'menu', 'source_record_id': '9050419', 'field': 'menu_items', 'value': 'Cơm chả lá lốt vị nhà làm'}, {'source': 'review', 'source_record_id': 'tu_037157be32ed104c', 'field': 'text_units', 'value': 'Tên quán: NaBi Bún Chả Quạt, Cơm Tấm & Cơm Văn Phòng - Tây S","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:23:02+00:00
query:c964e0ee-9bc0-4311-802d-240924919cd8,,2026-06-02T13:23:02+00:00,,,bach khoa,bach khoa,,com ga,under_50k,rating|distance,rating|distance,,store:111742,111742,Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 Bạch Mai,5,,,,5.0,26.0,,,,,"[{'source': 'menu', 'source_record_id': '9359634', 'field': 'menu_items', 'value': 'Cháo cao lớn Ghẹ hấp quinoa'}, {'source': 'menu', 'source_record_id': '9359641', 'field': 'menu_items', 'value': 'Cháo tăng cân Sườn hầm sen dừa'}, {'source': 'menu', 'source_record_id': '9359650', 'field': 'menu_items', 'value': 'Cháo tiêu hoá Gà tiềm sen táo đỏ'}, {'source': 'review', 'source_record_id': 'tu_9fdbf090d288e2f7', 'field': 'text_units', 'value': 'Tên quán: Fami Cháo - Cháo Dinh Dưỡng Cao Cấp - 404 ","tim quan com ga gan Bach Khoa duoi 50k, uu tien rating cao",,"{""cuisine"": null, ""food"": ""com ga"", ""location"": ""bach khoa"", ""max_price"": 50000, ""priority"": [""rating"", ""distance""], ""time_constraint"": null}",shown_candidate,false,2026-06-02T13:23:02+00:00
