store_id,service_option,value,source_name
37364,an_tai_cho,1,google
37364,mua_hang_ngay_tren_xe,1,google
37364,giao_hang_gian_tiep,1,google
37364,counter_service,1,google
37364,seating,1,google
37364,table_service,1,google
