store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
118180,1000M - Trà & Trà Sữa Shan Tuyết Thượng Hạng - Trần Đại Nghĩa,"71B Trần Đại Nghĩa, Phường Bạch Mai, Hà Nội",21.00646019,105.8456116,Phường Bạch Mai,Phường Bạch Mai,Hà Nội,cafe_tea,active,08:30,22:30,0,5.0,20,1000M Tea&Coffee,1000M - Trà & Trà Sữa Shan Tuyết Thượng Hạng - Trần Đại Nghĩa,"71B Trần Đại Nghĩa, Phường Bạch Mai, Hà Nội","71B Trần Đại Nghĩa Hà Nội, Bạch Mai, Hà Nội 100000, Việt Nam",21.006283399999997,105.8456508,4.6,122,+84 946 201 990,https://1000m.vn/,ChIJQyieCQCtNTERqqmnOm-Z-Kg,0x3135ad00099e2843:0xa8f8996f3aa7a9aa,Đang mở cửa · Đóng cửa vào 23:00,07:00,23:00,direct_id,high,
