store_id,category_type,category_value,source_name
28819,primary,cafe_tea,befood
28819,place_type,quan_ca_phe,google
28819,offering,ca_phe,google
28819,offering,nha_hang_thuc_an_nhanh,google
28819,highlight,ca_phe_ngon,google
28819,highlight,mon_trang_mieng_ngon,google
28819,highlight,nhieu_tra_ngon,google
