review_id,store_id,source_name,rated_at,rating_5,review_text,is_promo,reviewer,raw_rating_scale,sentiment
foody_3325566,28819,foody,2019-10-23 00:00:00,4.4,"Highlands Coffee - Đại Học Bách Khoa Highlands Coffee nằm ngay cổng sau Đại Học Bách Khoa - 91 Trần Đại Nghĩa Quán nằm ngay vị trí đắc địa của dân Bách - Kinh - Xây nên đông lắm, lúc nào cũng thấy đa số khách uống là các bạn sinh viên thôi. View quán rộng rãi, xịn sò lắm, trông rất là mát mẻ luôn. Mình thì vẫn mê các món Freeze ở Highlands, nên lần nào đến đây mình cũng gọi món đó, tất nhiên là kèm cả bánh mousse đào hoặc cacao rồi! Bánh cũng ở mức ăn được thôi, nhưng ngon hơn 1 số chỗ ^^ Nhân viên ở đây toàn các bạn trẻ, nhanh nhẹn và chu đáo với khách lắm.",0,Giang Vũ,10,positive
foody_3104347,28819,foody,2019-09-15 00:00:00,2.2,Highlands Coffee - Đại Học Bách Khoa Quên bỏ đường vào trà Mình không muốn nhưng vẫn phải nói ai mua về nên thử trước. Hôm nay là lần thứ 3 mình mua về pha không cho đường khá là bực mình,0,Duy phạm,10,neutral
foody_2977406,28819,foody,2019-08-20 00:00:00,4.6,"Tôi là người nước ngoài thường xuyên đi đến quán cà phê này Môt lần, các nhân viên đã trả lại ví giúp tôi khi tôi để quên ví tại đây. Tôi nghĩ là nhân viên của quán ăn rất chuyên nghiệp.",0,和也 柴田,10,positive
foody_2850992,28819,foody,2019-07-24 00:00:00,3.9,"Trà thạch đào và trà thạch vải ngon Quán đối điện cổng ĐH Bách Khoa, có không gian trong nhà lẫn ngoài trời, mình qua tầm trưa đông khách kinh khủng ý. Nhân viên lịch sự, order cũng nhanh. Đến highlands mình toàn gọi trà thạch đào và trà thạch vải, có 3 size nhỏ 39k, vừa 49k và lớn 55k. Mình uống size vừa, trà rất thanh mát, đậm vị, có nhiều miếng đào và vải, rất thơm, ngọt, thạch nhai mềm, chỉ có điều là nhiều đá quá, uống hết rồi mà còn đến nửa cốc đá chưa tan ))) Mà nói chung cũng khá ưng trà ở đây, quán cũng ngay gần nhà mình, thi thoảng qua cũng được. #ReviewbyHoangKieuLinh",0,Hoàng Kiều Linh,10,neutral
foody_2538997,28819,foody,2019-03-10 00:00:00,5.0,Fezze trà xanh best ngon Freeze matcha size bự nhất uống đã cái mồm Thạch dai dai sần sần siêu ngon Kem thơm ngậy uống rât hợp vs matcha đá xay Vị trà xanh rât rõ ko quá ngọt ko quá nhạt đều vị,0,Thành Nguyễn,10,positive
foody_2404646,28819,foody,2018-12-01 00:00:00,4.0,"Highlands Coffee - Đại Học Bách Khoa Có lần mình sang bên báck khoa chơi thì được rủ sang Highlands Coffee đối diện Đại học Bách Khoa uống thử. Mình đến vào tầm tối, đúng cái khung giờ là sau 17h thì có combo 1 freeze trà xanh kèm 1 bánh bất kì size M là 59k và size L là 69k nếu mình nhớ không nhầm. Và đây là lần đầu tiên sau quãng thời gian khá dài của mình mới uống lại Highlands Coffee, thì nhìn chung mình thấy đồ uống khá đặc và mình thích bánh matcha nhất vì nó ngon và dày đặc tuyệt vời. Mặc dù mình là người khá e ngại ăn đồ ngọt nhiều nhưng chiếc bánh này thì không thể chê vào đâu được. Còn về view thì mình thấy cũng khá rộng nếu tính cả khuôn viên trong nhà và ngoài trời. Khá thích hợp để học tập và làm việc vì nó không quá ồn ào náo nhiệt. Còn về nhân viên thì thái độ phục vụ tận tình, chu đáo. Nói chung là mình sẽ còn quay lại dài dài nếu mình có thời gian.",1,Hương Giang,10,positive
google_28819_0,28819,google,,4.0,"Quanh phía Hai Bà Trưng thì highlands ở Trần Đại Nghĩa khá là ổn. Không gian rộng rãi, cả bên trong lẫn bên ngoài. Chỗ này đỗ xe máy thoải mái, oto thì phải gửi nha mấy ní. Wifi nét căng. Khu vực phía ngoài cũng có ổ điện để tiện lợi cho các bác sạc laptop, điện thoại nha.
Ngay trong đoạn đường của trường Bách Khoa và xây dựng, nên quán hầu như lúc nào cũng full khách. Tuy nhiên, cũng không quá ồn ào, mọi người vẫn có thể nói chuyện với nhau được.
Decoration ở quán đẹp hơn các quán khác, dọn dẹp cũng nhanh, có 1 cô lau dọn thấy khách ra về, là ra lau bàn ngay lập tức, không như 1 vài quán mình đánh giá đồ dơ bày la liệt ở bàn, khách đến sau không dám ngồi luôn.

à chê trân châu dừa ở đây nha, ngọt 1 cách kinh khủng",0,Tuyet Nhung Dao,5,positive
google_28819_1,28819,google,,4.0,Quán cafe ngay trc trường cũng tiện. Không gian ổn. Ly mattcha latte lưng lưng nhìn khó chịu,0,Dương Duy Khương,5,positive
google_28819_2,28819,google,,5.0,"Quán nằm ngay mặt đường Trần Đại Nghĩa, góc giao vào KTX và Toà B1 ĐH Bách Khoa. Mình thi thoảng hay ngồi đây vì gần trường cũ. Cũng hay gặp các thầy cô giáo cũ. Đồ uống của quán thì cũng như các quán cafe Highland khác. Các bạn nhân viên cũng khá ngoan ngoãn, nhiệt tình. Không gian quán khá rộng nhưng lúc nào cũng đông vì xung quanh là trường ĐH và nhiều VP cty thành ra ngồi trong thì bí mà ngồi ngoài thì ồn vì tiếng xe qua lại. Nhưng dù sao thì ngồi ở đây với mình cũng khá thú vị vì đồ uống quen miệng và hay được gặp thầy cô giáo, bạn bè cũ",0,Tran Hung Son,5,positive
google_28819_3,28819,google,,5.0,"Highland Coffee nằm đối diện Đại học Bách Khoa (cổng Trần Đại Nghĩa) nên lúc nào cũng đông. Từ khi mở cửa đến nay, quán đã đón biết bao thế hệ học sinh, sinh viên và cả những cựu học trò quay về thăm trường.
Nơi đây không chỉ là điểm hẹn cà phê, mà còn là chốn lưu giữ kỷ niệm — nơi bao câu chuyện tuổi trẻ được kể, bao ước mơ được ươm mầm. Giữa không gian trẻ trung và năng động ấy, ly cà phê dường như cũng đậm hơn, thơm hơn — như mang trong mình năng lượng của tri thức và nhiệt huyết tuổi đôi mươi.

Highly recommended cho những ai từ phương xa ghé qua, muốn cảm nhận nhịp sống sinh viên Hà Nội một cách chân thật và đầy sức sống. ☕️

PS: Các bạn nhân viên lúc nào cũng tươi như hoa nhé 😊🌸",0,Thịnh Võ,5,positive
google_28819_4,28819,google,,1.0,"Lúc trước đã từng đánh giá quán 5 sao nhưng giờ phải thay đổi suy nghĩ. Mình ngồi quán này thường xuyên đã tầm 5-6 năm rồi nhưng lứa nhân viên mới này tệ thật sự. Các bạn nhân viên cũ rất nhiệt tình, chào hỏi khách, niềm nở hỗ trợ khách nhưng lứa nhân viên này rất tệ. Các bạn bạn nhân viên không chào khách, lúc mình order thì bạn Linh vừa ấn order vừa nói chuyện cười nói với bạn nhân viên khác, không thèm nhìn khách đến 1 lần (đó là lần trước mình tới), còn lần này thì bạn nhân viên nam đưa đồ không nói với mình một lời, nhờ bạn ấy bỏ đá bạn ấy cũng không đáp, xong bạn đặt bụp cái lên mặt bệ không nói một lời. Các bạn nv cũ luôn hỗ trợ yêu cầu của khách, còn đây các bạn này thì không. Mình đi mọi cơ sở HL đề yêu cầu để sữa riêng trong món bạc xỉu nhưng ở đây các bạn bảo không hỗ trợ, đặc biệt bạn Linh cực kì gắt gỏng nói là để như thế sai quy định. Sau mình sẽ không quay lại đây nữa. Không thiếu cơ sở HL nên khách hàng như mình không cần chịu thái độ phục vụ như vậy",0,Thu Trà Đặng,5,negative
google_28819_5,28819,google,,4.0,"View đẹp . Đi hôm nắng to nên trong nhà hơi đông và gần như full chỗ , nhưng các bé phục vụ rất nhiệt tình",0,Công Phạm Thành,5,positive
google_28819_6,28819,google,,3.0,"Nhân viên thu ngân cợt nhả với khách!

Mình đến quán gọi đồ lúc khoảng 12h10 - 12h15 với đơn order 1 ame đá size L, 1 matcha latte dâu và 1 phin đen đá M, lúc trả tiền có đưa thừa cho bạn nhân viên 20k mà không biết, đến khi bạn nhân viên nhắc mình và mình nhận ra thì bạn nhân viên nhìn liếc lên cười cười và nói với mình: ""Chị định cho em 20k chứ gì/phải không?""
Điều này khiến mình VÔ CÙNG KHÔNG THOẢI MÁI vì mình đến để mua nước chứ không đến để đùa giỡn với nhân viên. Mong Highlands kiểm tra và chấn chỉnh lại thái độ của bạn với khách.",0,Trang Eli,5,neutral
google_28819_7,28819,google,,5.0,"Đêm giao thừa, quán đông nhưng đợi 10p đã có đồ, thậm chí mình còn gọi freeze í =))) cảm ơn các b nhân viên nha",0,Khoi Nguyen Dieu Thao,5,positive
