store_id,tag_type,tag_value,source_name
27878,crowd,nhom,google
27878,dining_time_or_option,dich_vu_an_uong,google
27878,dining_time_or_option,phuc_vu_tai_ban,google
27878,atmosphere,thong_thuong,google
