store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
96198,92 Degree - Trần Đại Nghĩa,"75 Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội",21.00592995,105.8457565,Phường Bách Khoa,Quận Hai Bà Trưng,Hà Nội,cafe_tea,active,08:00,22:00,48000,0.0,0,92 Degree coffee and milk tea,92 Degree - Trần Đại Nghĩa,"75 Trần Đại Nghĩa, Phường Bách Khoa, Quận Hai Bà Trưng, Hà Nội","75 Trần Đại Nghĩa, Bách Khoa, Bạch Mai, Hà Nội, Việt Nam",21.005946899999998,105.8458666,3.5,14,+84 961 325 575,,ChIJx4O7LQCtNTERW8cByt7xLGQ,0x3135ad002dbb83c7:0x642cf1deca01c75b,Temporarily closed,,,direct_id,high,
