store_id,canonical_name,address,lat,lng,ward,district,city,primary_category,status,be_open_time,be_close_time,median_price_vnd,be_rating_avg,be_rating_count,google_name,google_query_name,google_query_address,google_address,google_lat,google_lng,google_rating,google_review_count,google_phone,google_website,google_place_id,google_data_id,google_open_state,google_open_time,google_close_time,google_match_method,google_match_confidence,google_match_score
118304,Tiệm Trà Trái Cây Suncha - Trần Đại Nghĩa,"65 Trần Đại Nghĩa, Phường Bạch Mai, Hà Nội",21.00655937,105.8453598,Phường Bạch Mai,Phường Bạch Mai,Hà Nội,cafe_tea,active,09:00,23:00,0,5.0,2,SUNCHA Tea & Fruit,Tiệm Trà Trái Cây Suncha - Trần Đại Nghĩa,"65 Trần Đại Nghĩa, Phường Bạch Mai, Hà Nội","65 Trần Đại Nghĩa, Bách Khoa, Bạch Mai, Hà Nội, Việt Nam",21.0066387,105.84547069999999,4.9,43,+84 944 644 251,,ChIJeUKoTQCtNTERUyftswtNbLI,0x3135ad004da84279:0xb26c4d0bb3ed2753,Đang mở cửa · Đóng cửa vào 23:00,09:00,23:00,direct_id,high,
